XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
2.5,320.06194880,320.06194880,90.5,481.0,0.0,2.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,447.14640670,447.14640670,122.0,791.0,0.0,2.0,8.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,422.11610963,422.11610963,135.0,665.0,0.0,0.0,7.0,5.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.8,466.22162007,466.22162007,120.0,651.0,0.0,4.0,8.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,427.09906259,427.09906259,106.0,635.0,0.0,0.0,7.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,333.11134135,333.11134135,87.1,574.0,0.0,2.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,371.14453318,371.14453318,67.0,523.0,0.0,2.0,5.0,4.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.9,405.09586891,405.09586891,100.0,672.0,0.0,2.0,6.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,380.1516224,380.1516224,71.8,592.0,0.0,1.0,5.0,3.0,27.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
2.6,385.18016980,385.18016980,80.3,547.0,0.0,2.0,5.0,5.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
3.7,449.1185439,449.1185439,78.0,557.0,0.0,2.0,6.0,5.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.8,310.14297583,310.14297583,79.5,525.0,0.0,2.0,4.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.6,362.10128864,362.10128864,94.6,609.0,0.0,2.0,6.0,2.0,25.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.5,360.08922618,360.08922618,141.0,609.0,0.0,3.0,7.0,5.0,25.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
3.7,366.09506045,366.09506045,94.6,590.0,0.0,2.0,5.0,4.0,26.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
3.4,391.14668148,391.14668148,97.9,628.0,0.0,2.0,5.0,5.0,28.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2.7,262.074227566,262.074227566,65.5,448.0,0.0,2.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,438.19165736,438.19165736,115.0,671.0,0.0,3.0,5.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,383.08522404,383.08522404,121.0,544.0,0.0,2.0,9.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,404.11723519,404.11723519,84.5,741.0,0.0,2.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1,342.13280507,342.13280507,113.0,472.0,0.0,3.0,6.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,402.98177,402.98177,81.2,438.0,0.0,3.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,368.13722174,368.13722174,85.9,579.0,0.0,2.0,5.0,5.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.6,215.08070993,215.08070993,82.8,264.0,0.0,1.0,5.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,316.09602564,316.09602564,68.4,567.0,0.0,1.0,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,444.14201064,444.14201064,96.0,639.0,0.0,2.0,5.0,6.0,32.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
3.2,398.12127520,398.12127520,105.0,534.0,0.0,2.0,6.0,5.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.2,382.12636058,382.12636058,85.1,526.0,0.0,1.0,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,398.12127520,398.12127520,107.0,583.0,0.0,2.0,6.0,5.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9,326.13789045,326.13789045,93.2,455.0,0.0,2.0,5.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,424.13469677,424.13469677,93.2,626.0,0.0,2.0,7.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,451.07260850,451.07260850,111.0,623.0,0.0,1.0,10.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,377.13103142,377.13103142,88.7,544.0,0.0,0.0,5.0,5.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.6,371.14453318,371.14453318,67.0,517.0,0.0,2.0,5.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,458.08851273,458.08851273,126.0,634.0,0.0,0.0,11.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7,326.13789045,326.13789045,104.0,469.0,0.0,3.0,5.0,5.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.4,394.12413209,394.12413209,84.0,603.0,0.0,2.0,6.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,426.19031994,426.19031994,110.0,627.0,0.0,2.0,7.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,391.23721057,391.23721057,63.1,547.0,0.0,1.0,4.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,476.28997441,476.28997441,80.8,758.0,0.0,2.0,6.0,6.0,35.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
1.2,229.121512110,229.121512110,54.4,341.0,0.0,1.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,381.184112366,381.184112366,45.6,593.0,0.0,0.0,3.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,352.18117286,352.18117286,71.8,535.0,0.0,1.0,6.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.8,427.09906259,427.09906259,106.0,627.0,0.0,0.0,7.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,541.2343490,541.2343490,114.0,774.0,0.0,3.0,6.0,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.8,661.20127,661.20127,114.0,805.0,0.0,3.0,6.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.3,571.28577768,571.28577768,114.0,828.0,0.0,3.0,8.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,443.14812078,443.14812078,106.0,758.0,0.0,3.0,6.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,457.09326376,457.09326376,113.0,626.0,0.0,0.0,10.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,370.14634713,370.14634713,104.0,594.0,0.0,2.0,5.0,3.0,26.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0
6.2,442.17802393,442.17802393,65.0,668.0,0.0,1.0,5.0,10.0,33.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
3.5,405.16233155,405.16233155,88.7,586.0,0.0,0.0,5.0,6.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.5,389.11756954,389.11756954,80.2,764.0,0.0,2.0,4.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,401.13755610,401.13755610,89.4,776.0,0.0,2.0,4.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.6,391.08021885,391.08021885,100.0,671.0,0.0,2.0,6.0,3.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.9,463.21072103,463.21072103,82.0,770.0,0.0,1.0,6.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,489.22637110,489.22637110,82.0,827.0,0.0,1.0,6.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,580.20050796,580.20050796,179.0,973.0,0.0,2.0,9.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,615.26277386,615.26277386,168.0,960.0,0.0,4.0,10.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.9,641.31480943,641.31480943,158.0,972.0,0.0,4.0,9.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,407.19573968,407.19573968,79.3,676.0,0.0,1.0,6.0,5.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5,381.1356380,381.1356380,60.8,607.0,0.0,1.0,4.0,3.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
,418.1075647,418.1075647,73.7,615.0,0.0,2.0,5.0,3.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
,445.1680809,445.1680809,61.3,693.0,0.0,1.0,6.0,4.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
2.4,308.12732577,308.12732577,79.9,442.0,0.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,418.09872823,418.09872823,91.9,539.0,0.0,0.0,7.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,512.19721684,512.19721684,92.0,1020.0,0.0,1.0,6.0,3.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4,496.18590327,496.18590327,101.0,982.0,0.0,1.0,6.0,3.0,37.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.9,262.110613074,262.110613074,44.9,396.0,0.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,466.16861931,466.16861931,131.0,613.0,0.0,1.0,9.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3,395.20697307,395.20697307,119.0,641.0,0.0,2.0,8.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,414.20557608,414.20557608,84.0,634.0,0.0,2.0,4.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,514.16524801,514.16524801,97.0,1030.0,0.0,1.0,6.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,215.08070993,215.08070993,93.8,247.0,0.0,2.0,5.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,415.14445300,415.14445300,89.0,576.0,0.0,2.0,7.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,405.91394,403.91599,44.9,433.0,0.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,332.09431156,332.09431156,96.6,499.0,0.0,1.0,6.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,460.18992602,460.18992602,68.9,856.0,0.0,1.0,3.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,440.18484064,440.18484064,78.2,775.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,504.07970,504.07970,78.2,782.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,516.11609,516.11609,68.9,819.0,0.0,1.0,3.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,504.07970,504.07970,78.2,790.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,504.07970,504.07970,78.2,782.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4,285.12257474,285.12257474,92.0,380.0,0.0,1.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9,713.15332530,713.15332530,240.0,1570.0,0.0,10.0,13.0,5.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,410.17427596,410.17427596,65.5,748.0,0.0,1.0,4.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,314.0934388,314.0934388,70.7,388.0,0.0,2.0,3.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,372.15862589,372.15862589,90.9,523.0,0.0,3.0,4.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.2,637.08545881,637.08545881,137.0,1020.0,0.0,2.0,16.0,9.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,380.13406837,380.13406837,134.0,454.0,0.0,2.0,7.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,473.25392326,473.25392326,102.0,830.0,0.0,3.0,7.0,7.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.4,269.09644018,269.09644018,57.8,401.0,0.0,2.0,3.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1,423.19065430,423.19065430,120.0,627.0,0.0,3.0,7.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,426.0650312,426.0650312,84.0,603.0,0.0,2.0,4.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,410.0945816,410.0945816,84.0,605.0,0.0,2.0,5.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2,307.10692467,307.10692467,108.0,510.0,0.0,2.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,368.18484064,368.18484064,93.2,530.0,0.0,2.0,5.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,412.10111,412.10111,71.8,535.0,0.0,1.0,5.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.4,368.1516224,368.1516224,71.8,535.0,0.0,1.0,5.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.8,494.20778153,494.20778153,144.0,760.0,0.0,3.0,10.0,7.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.3,522.30668710,522.30668710,106.0,818.0,0.0,2.0,8.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,449.19507097,449.19507097,82.0,755.0,0.0,1.0,6.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,491.20563565,491.20563565,91.3,829.0,0.0,1.0,7.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,369.04846631,369.04846631,160.0,614.0,0.0,6.0,8.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.1,543.25447755,543.25447755,114.0,797.0,0.0,3.0,8.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.3,645.30142774,645.30142774,114.0,1020.0,0.0,3.0,8.0,12.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7.7,488.19875937,488.19875937,55.8,740.0,0.0,1.0,4.0,11.0,37.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
3.2,360.09102044,360.09102044,64.2,693.0,0.0,1.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,406.14411864,406.14411864,93.1,753.0,0.0,2.0,5.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4,559.20536087,559.20536087,162.0,928.0,0.0,4.0,11.0,8.0,40.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
5.7,613.2601870,613.2601870,111.0,940.0,0.0,2.0,10.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,493.25900864,493.25900864,86.3,706.0,0.0,2.0,7.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,394.20049070,394.20049070,90.5,532.0,0.0,3.0,5.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9,443.09397721,443.09397721,116.0,667.0,0.0,0.0,8.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,210.079312947,210.079312947,41.1,279.0,0.0,2.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,375.11538136,375.11538136,121.0,513.0,0.0,3.0,5.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,417.07588236,417.07588236,98.4,594.0,0.0,1.0,7.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,297.04596439,297.04596439,79.7,432.0,0.0,1.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,317.79394,315.79599,45.3,167.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9,529.17837553,529.17837553,155.0,846.0,0.0,3.0,9.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,251.105862047,251.105862047,51.0,273.0,0.0,1.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,559.2350177,559.2350177,103.0,862.0,0.0,3.0,5.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,477.21761793,477.21761793,96.5,682.0,0.0,2.0,7.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,198.115698455,198.115698455,38.9,229.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,460.1068960,460.1068960,98.3,646.0,0.0,3.0,5.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6,307.14331018,307.14331018,111.0,431.0,0.0,3.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,347.13822480,347.13822480,73.6,448.0,0.0,1.0,6.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,389.11756954,389.11756954,80.2,764.0,0.0,2.0,4.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,332.0119330,332.0119330,58.2,506.0,0.0,2.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,321.10481667,321.10481667,83.9,389.0,0.0,1.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,458.17904181,458.17904181,136.0,660.0,0.0,3.0,11.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,474.17395643,474.17395643,145.0,679.0,0.0,3.0,12.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,481.20084231,481.20084231,177.0,677.0,0.0,3.0,11.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,502.20525656,502.20525656,145.0,751.0,0.0,3.0,12.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,522.17370469,522.17370469,124.0,702.0,0.0,2.0,8.0,10.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,462.15257532,462.15257532,105.0,613.0,0.0,2.0,6.0,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.0,512.14823884,512.14823884,96.0,710.0,0.0,2.0,6.0,8.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,329.09866866,329.09866866,53.3,469.0,0.0,0.0,2.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3,364.17600729,364.17600729,90.7,614.0,0.0,0.0,7.0,3.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.8,486.13789,486.13789,97.4,582.0,0.0,3.0,6.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,340.13578245,340.13578245,94.6,539.0,0.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.2,370.14634713,370.14634713,104.0,594.0,0.0,2.0,5.0,3.0,26.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0
3.5,372.12561169,372.12561169,121.0,620.0,0.0,2.0,6.0,6.0,26.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2.9,435.17289623,435.17289623,124.0,856.0,0.0,3.0,5.0,3.0,31.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
2.7,471.13988202,471.13988202,149.0,974.0,0.0,3.0,7.0,4.0,32.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
2.8,355.05615240,355.05615240,136.0,567.0,0.0,2.0,6.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.3,441.18346091,441.18346091,124.0,755.0,0.0,2.0,6.0,5.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.2,320.07318219,320.07318219,94.6,527.0,0.0,2.0,4.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.7,355.11029598,355.11029598,115.0,663.0,0.0,2.0,5.0,2.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1.6,345.18008961,345.18008961,109.0,446.0,0.0,3.0,5.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4,446.14667905,446.14667905,68.0,642.0,0.0,1.0,8.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,367.1000014,367.1000014,66.5,483.0,0.0,2.0,5.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,413.00429,413.00429,55.1,442.0,0.0,1.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,412.10111,412.10111,71.8,535.0,0.0,1.0,5.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.5,359.18584370,359.18584370,95.6,618.0,0.0,1.0,6.0,4.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,370.19059473,370.19059473,71.8,675.0,0.0,1.0,5.0,4.0,28.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3.5,327.07292802,327.07292802,62.7,476.0,0.0,0.0,4.0,2.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,440.1163797,440.1163797,96.2,709.0,0.0,2.0,7.0,6.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.9,328.09939694,328.09939694,106.0,499.0,0.0,2.0,6.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9,382.1308869,382.1308869,73.7,623.0,0.0,1.0,5.0,3.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.8,333.08374445,333.08374445,79.8,447.0,0.0,2.0,7.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,449.13217423,449.13217423,137.0,677.0,0.0,4.0,6.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,281.152812238,281.152812238,61.8,352.0,0.0,2.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,357.15896025,357.15896025,93.3,529.0,0.0,2.0,5.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4,311.13822480,311.13822480,114.0,491.0,0.0,3.0,4.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,296.16371127,296.16371127,91.8,426.0,0.0,2.0,4.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,576.1710377,576.1710377,146.0,898.0,0.0,3.0,8.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2,304.13355396,304.13355396,58.0,508.0,0.0,0.0,5.0,2.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.7,407.14159610,407.14159610,97.9,598.0,0.0,0.0,6.0,6.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,628.17401843,628.17401843,211.0,1250.0,0.0,3.0,10.0,11.0,45.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,398.15428940,398.15428940,70.7,586.0,0.0,2.0,4.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,354.10381361,354.10381361,85.2,529.0,0.0,1.0,5.0,5.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.4,459.19536301,459.19536301,137.0,646.0,0.0,3.0,8.0,7.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.8,360.15862589,360.15862589,84.0,504.0,0.0,2.0,4.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
3.4,337.17902698,337.17902698,67.0,585.0,0.0,2.0,4.0,2.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.4,433.19363168,433.19363168,88.7,649.0,0.0,0.0,5.0,6.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.5,383.12699141,383.12699141,87.3,667.0,0.0,3.0,4.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,349.19026037,349.19026037,80.2,495.0,0.0,2.0,5.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,315.137162174,315.137162174,57.8,472.0,0.0,2.0,2.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
3.7,350.14305602,350.14305602,51.2,455.0,0.0,1.0,4.0,5.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.7,301.157897619,301.157897619,55.3,378.0,0.0,2.0,3.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
